CustomerID,Name,Gender,Age,AnnualIncome,SpendingScore,Membership,VisitsPerMonth,PreferredCategories,AvgTimeSpent,TransportationMode,DistanceFromMall,LastVisitDate,AvgSpendingPerVisit,City,PaymentMethod,FeedbackScore
825,Fitri Sari,Female,49.0,169000000.0,66.0,Bronze,6.0,,129.0,Motorcycle,,2025-02-04,636370,Jakarta,Debit Card,2.0
826,Fitri Suryanto,Female,20.0,182000000.0,35.0,Platinum,10.0,"Jewelry, Sports, Groceries, Fashion, Home, Beauty, Food",55.0,Motorcycle,21.2,2025-02-08,344132,Yogyakarta,Credit Card,2.0
827,Agus Pratama,Male,37.0,137000000.0,71.0,Bronze,4.0,"Home, Books, Beauty, Sports, Jewelry",132.0,Motorcycle,12.6,2024-08-25,183093,Jakarta,Credit Card,4.0
828,Lestari Saputra,Female,48.0,103000000.0,66.0,Gold,15.0,Groceries,,Walking,18.0,2025-02-24,373518,Bandung,Cash,5.0
829,Rizki Sari,Male,63.0,168000000.0,54.0,Bronze,10.0,"Sports, Electronics",186.0,Motorcycle,1.9,2024-10-22,634816,Jakarta,Cash,5.0
830,Juwita Suryanto,Female,68.0,140000000.0,23.0,Bronze,9.0,"Electronics, Groceries, Sports, Beauty, Jewelry, Food",103.0,Motorcycle,7.1,2025-01-26,674065,Yogyakarta,Credit Card,5.0
831,Joko Putra,Male,18.0,108000000.0,43.0,Silver,6.0,"Books, Sports, Food, Groceries, Electronics, Home",102.0,Public Transport,16.3,2025-03-01,262454,Palembang,Cash,4.0
832,Joko Nugraha,Male,68.0,150000000.0,34.0,Silver,4.0,"Food, Books",117.0,Public Transport,28.0,2024-12-15,1978815,Jakarta,Credit Card,5.0
833,Surya Hakim,Male,66.0,88000000.0,36.0,Gold,6.0,,133.0,Motorcycle,16.0,2025-02-25,290826,Jakarta,E-wallet,4.0
834,Lestari Utama,Female,47.0,111000000.0,52.0,Bronze,2.0,Jewelry,52.0,Taxi/Ride-sharing,7.1,2025-02-15,101464,Malang,Cash,
835,Rizki Suryanto,Male,20.0,189000000.0,63.0,Bronze,10.0,Fashion,128.0,Motorcycle,27.2,2024-11-27,790324,Surabaya,Cash,4.0
836,Juwita Hermawan,Female,65.0,48000000.0,59.0,Bronze,1.0,"Home, Entertainment, Food",107.0,Taxi/Ride-sharing,29.7,2025-02-21,745614,Surabaya,BNPL,1.0
837,Taufik Purnama,Male,38.0,340000000.0,29.0,Bronze,3.0,"Electronics, Jewelry, Fashion, Home, Books",109.0,Car,16.7,2025-02-08,169748,Jakarta,Debit Card,5.0
838,Pandu Wibowo,Male,32.0,23000000.0,68.0,Platinum,8.0,"Electronics, Books, Home, Food, Sports, Groceries",107.0,Car,11.8,2025-02-05,107023,Manado,Cash,4.0
839,Gita Sari,Female,70.0,136000000.0,60.0,Bronze,6.0,"Fashion, Electronics",59.0,Public Transport,13.5,2025-01-09,830401,Padang,Cash,3.0
840,Firman Hidayat,Male,52.0,39000000.0,49.0,Bronze,7.0,"Beauty, Food, Fashion",83.0,Motorcycle,11.2,2024-11-30,148185,Jakarta,Debit Card,
841,Agus Ramadhan,Male,29.0,74000000.0,27.0,Bronze,7.0,"Fashion, Sports, Books",78.0,Public Transport,27.9,2025-02-16,802501,Bandung,Credit Card,4.0
842,Lestari Putra,Female,33.0,1199000000.0,34.0,Bronze,5.0,Jewelry,64.0,Public Transport,25.4,2025-02-18,648048,Balikpapan,Debit Card,3.0
843,Eko Purnama,Male,32.0,,68.0,Bronze,1.0,"Beauty, Jewelry, Food, Groceries, Fashion",110.0,Car,20.3,2025-02-16,328560,Surabaya,Credit Card,5.0
844,Eko Nugraha,Male,50.0,44000000.0,67.0,Bronze,3.0,"Jewelry, Beauty, Fashion, Electronics",97.0,Motorcycle,12.4,2025-02-03,408837,Surabaya,nan,4.0
845,Dedi Wibowo,Male,60.0,598000000.0,70.0,Bronze,2.0,"Electronics, Sports, Food, Jewelry, Entertainment, Home, Books",41.0,Taxi/Ride-sharing,6.2,2025-01-17,306897,Jakarta,Debit Card,5.0
846,Kurniawan Suryanto,Male,27.0,532000000.0,77.0,Bronze,5.0,Electronics,75.0,Taxi/Ride-sharing,24.1,2025-03-03,845529,Jakarta,Cash,3.0
847,Ratna Santoso,Female,64.0,113000000.0,40.0,Platinum,2.0,"Jewelry, Beauty",138.0,Public Transport,11.4,2024-12-03,327123,Yogyakarta,Credit Card,4.0
848,Nita Hartono,Female,39.0,169000000.0,38.0,Bronze,2.0,"Beauty, Fashion, Sports, Books, Food",207.0,Public Transport,8.7,2024-09-28,803969,Surabaya,Debit Card,3.0
849,Joko Suryanto,Male,35.0,188000000.0,56.0,Bronze,10.0,Home,93.0,Taxi/Ride-sharing,19.2,2024-11-12,253444,Bandung,Cash,5.0
850,Lestari Wijaya,Female,18.0,122000000.0,66.0,Platinum,,Books,31.0,Public Transport,14.9,2025-03-01,396131,Jakarta,Cash,5.0
851,Pandu Susanto,Male,24.0,148000000.0,39.0,Silver,2.0,"Sports, Electronics, Food, Beauty",60.0,Car,17.1,2025-01-18,914995,Yogyakarta,Cash,3.0
852,Mawar Purnama,Female,60.0,78000000.0,40.0,Platinum,6.0,"Fashion, Beauty, Jewelry, Groceries, Entertainment",69.0,Car,25.2,2024-11-23,503912,Yogyakarta,Debit Card,4.0
853,Nugroho Saputra,Male,55.0,87000000.0,24.0,Platinum,2.0,"Books, Fashion, Home, Electronics, Groceries, Entertainment, Sports, Jewelry",42.0,Motorcycle,23.0,2025-02-06,609628,Bandung,Debit Card,
854,Oki Hartono,Male,55.0,128000000.0,66.0,Bronze,4.0,"Home, Electronics, Beauty",82.0,Car,26.7,2024-10-18,455036,Malang,Cash,4.0
855,Nugroho Saputra,Male,65.0,94000000.0,56.0,Silver,1.0,Books,179.0,Car,2.0,2024-10-24,150860,Jakarta,Debit Card,4.0
856,Budi Setiawan,Male,59.0,77000000.0,34.0,Bronze,10.0,Electronics,110.0,Walking,16.7,2025-02-22,838828,Yogyakarta,Debit Card,4.0
857,Eko Setiawan,Male,37.0,82000000.0,22.0,Bronze,1.0,,191.0,Public Transport,7.7,2025-01-22,1030186,Bandung,BNPL,5.0
858,Firman Santoso,Male,49.0,157000000.0,47.0,Silver,3.0,"Fashion, Books, Sports, Electronics",71.0,Taxi/Ride-sharing,27.2,2025-03-02,10000,Jakarta,E-wallet,5.0
859,Bintang Nugraha,Female,,181000000.0,47.0,Bronze,7.0,Beauty,67.0,Motorcycle,13.0,2025-02-12,254300,Jakarta,BNPL,4.0
860,Surya Santoso,Male,37.0,200000000.0,49.0,Silver,6.0,Books,58.0,Motorcycle,6.1,2024-11-23,313191,Jakarta,nan,5.0
861,Putri Suryanto,Female,51.0,409000000.0,40.0,Silver,6.0,"Electronics, Food, Jewelry, Books",42.0,Car,3.1,2024-07-25,263797,Denpasar,Credit Card,5.0
862,Zaenal Wijaya,Male,33.0,181000000.0,23.0,Bronze,7.0,"Electronics, Jewelry, Fashion, Food, Beauty",16.0,Walking,2.6,2024-10-08,383209,Yogyakarta,Debit Card,5.0
863,Citra Wijaya,Female,33.0,116000000.0,32.0,Gold,3.0,Groceries,230.0,Car,7.1,2025-03-01,859343,Medan,Credit Card,1.0
864,Indah Hakim,Female,61.0,643000000.0,7.0,Bronze,8.0,,194.0,Motorcycle,21.8,2024-09-28,475743,Jakarta,Debit Card,4.0
865,Erni Putra,Female,27.0,169000000.0,33.0,Bronze,1.0,Sports,82.0,Car,27.4,2024-11-20,136849,Pontianak,Cash,4.0
866,Zaenal Purnama,Male,63.0,22000000.0,66.0,Gold,1.0,"Electronics, Jewelry, Fashion, Sports, Food, Groceries, Beauty",97.0,Car,24.2,2024-11-02,549147,Jakarta,Debit Card,4.0
867,Pandu Gunawan,Male,69.0,130000000.0,61.0,Bronze,16.0,Jewelry,105.0,Car,22.9,2024-10-07,2005021,Medan,Cash,5.0
868,Juwita Saputra,Female,40.0,129000000.0,52.0,Silver,8.0,"Jewelry, Fashion",98.0,Motorcycle,18.0,2025-01-22,514893,Palembang,Credit Card,4.0
869,Lutfi Gunawan,Male,69.0,189000000.0,26.0,Bronze,6.0,"Food, Home, Electronics, Groceries",64.0,Taxi/Ride-sharing,1.8,2025-02-17,776938,Jakarta,Credit Card,3.0
870,Bintang Saputra,Female,25.0,33000000.0,20.0,Bronze,4.0,Food,79.0,Motorcycle,11.4,2025-03-02,470534,Semarang,BNPL,5.0
871,Pandu Sari,Male,32.0,111000000.0,30.0,Silver,10.0,"Jewelry, Beauty, Electronics, Fashion, Home, Sports",73.0,Public Transport,8.2,2025-03-02,10000,Jakarta,Cash,4.0
872,Oktavia Hartono,Female,56.0,117000000.0,57.0,Bronze,5.0,Jewelry,94.0,Taxi/Ride-sharing,23.3,2025-01-01,225698,Jakarta,E-wallet,1.0
873,Dewi Ramadhan,Female,42.0,100000000.0,69.0,Bronze,4.0,"Books, Home",123.0,Public Transport,5.6,2025-02-07,633810,Makassar,Cash,5.0
874,Zaenal Putra,Male,34.0,14000000.0,57.0,Bronze,5.0,"Jewelry, Food, Groceries, Electronics, Home, Fashion",62.0,Taxi/Ride-sharing,5.8,2025-01-21,776993,Jakarta,Debit Card,3.0
875,Ani Purnama,Female,57.0,184000000.0,54.0,Gold,5.0,,98.0,Motorcycle,2.2,2025-02-23,35182,Surabaya,Credit Card,1.0
876,Yusuf Saputra,Male,39.0,128000000.0,96.0,Bronze,7.0,"Jewelry, Home",87.0,Taxi/Ride-sharing,10.1,2024-07-24,625986,Jakarta,Credit Card,2.0
877,Erni Nugraha,Female,23.0,80000000.0,78.0,Gold,9.0,"Sports, Entertainment, Groceries, Electronics, Beauty, Food",56.0,Motorcycle,8.0,2025-02-23,3400158,Surabaya,nan,5.0
878,Nita Wijaya,Female,43.0,164000000.0,52.0,Bronze,4.0,"Sports, Books, Fashion, Jewelry, Home, Electronics",70.0,Car,25.7,2025-01-27,454058,Jakarta,Credit Card,5.0
879,Zaenal Kusuma,Male,66.0,123000000.0,22.0,Silver,2.0,,129.0,Car,4.8,2025-01-27,91345,Yogyakarta,Credit Card,3.0
880,Joko Utama,Male,51.0,1158000000.0,53.0,Gold,10.0,"Entertainment, Fashion, Home",88.0,Car,7.1,2025-03-03,413907,Jakarta,Debit Card,5.0
881,Pandu Wibowo,Male,22.0,36000000.0,22.0,Bronze,2.0,"Beauty, Jewelry",78.0,Motorcycle,24.0,2024-12-27,578849,Denpasar,Debit Card,5.0
882,Citra Purnama,Female,36.0,86000000.0,45.0,Bronze,7.0,Beauty,65.0,Public Transport,59.5,2025-01-16,781999,Semarang,nan,4.0
883,Nugroho Hartono,Male,61.0,158000000.0,56.0,Silver,8.0,"Food, Books, Entertainment, Sports, Groceries, Beauty, Jewelry, Fashion",125.0,Public Transport,28.6,2025-01-21,955867,Surabaya,Debit Card,5.0
884,Ratna Putra,Female,66.0,12000000.0,44.0,Silver,9.0,Fashion,50.0,Walking,15.6,2024-11-21,144833,Balikpapan,Debit Card,5.0
885,Ratna Purnama,Female,51.0,52000000.0,77.0,Bronze,3.0,"Fashion, Beauty",80.0,Motorcycle,28.2,2025-02-15,331685,Jakarta,Credit Card,4.0
886,Wahyu Wijaya,Male,32.0,145000000.0,58.0,Silver,4.0,"Jewelry, Beauty",99.0,Public Transport,14.2,2024-11-05,554627,Jakarta,Debit Card,1.0
887,Oki Ramadhan,Male,66.0,180000000.0,80.0,Silver,1.0,"Books, Home",93.0,Car,22.4,2024-11-03,901722,Jakarta,Debit Card,5.0
888,Bintang Hermawan,Female,45.0,679000000.0,38.0,Silver,9.0,"Groceries, Fashion",69.0,Public Transport,28.5,2024-11-18,701771,Jakarta,Credit Card,5.0
889,Lestari Hidayat,Female,63.0,180000000.0,21.0,Silver,8.0,Electronics,65.0,Public Transport,25.0,2025-02-06,903276,Solo,Debit Card,5.0
890,Budi Kusuma,Male,64.0,,35.0,Bronze,0.0,Entertainment,106.0,Public Transport,7.7,2025-02-21,390409,Jakarta,Credit Card,4.0
891,Dedi Kusuma,Male,52.0,41000000.0,92.0,Platinum,8.0,Sports,174.0,Motorcycle,2.7,2025-01-24,214455,Denpasar,Debit Card,4.0
892,Joko Gunawan,Male,62.0,172000000.0,21.0,Bronze,8.0,"Jewelry, Books",,Motorcycle,7.8,2025-02-13,612671,Semarang,Credit Card,2.0
893,Yusuf Setiawan,Male,61.0,31000000.0,32.0,Bronze,3.0,,109.0,Car,1.9,2025-02-28,520536,Jakarta,Credit Card,5.0
894,Firman Susanto,Male,34.0,188000000.0,78.0,Bronze,7.0,,105.0,Public Transport,13.4,2025-02-12,92421,Padang,Debit Card,4.0
895,Lestari Putra,Female,68.0,132000000.0,92.0,Bronze,9.0,Sports,112.0,Public Transport,15.1,2025-01-25,348831,Solo,Cash,4.0
896,Kartika Wibowo,Female,34.0,160000000.0,63.0,Bronze,4.0,Sports,113.0,Motorcycle,30.0,2025-02-24,698498,Padang,Cash,4.0
897,Oktavia Ramadhan,Female,43.0,180000000.0,46.0,Bronze,1.0,"Entertainment, Beauty",103.0,Car,14.5,2024-09-11,816822,Bandung,Cash,5.0
898,Fitri Santoso,Female,49.0,121000000.0,58.0,Bronze,6.0,Fashion,43.0,Car,13.2,2024-12-29,669981,Jakarta,Cash,5.0
899,Dedi Suryanto,Male,45.0,96000000.0,47.0,Silver,4.0,"Electronics, Fashion",179.0,Motorcycle,,2025-02-23,438584,Jakarta,Cash,5.0
900,Agus Nugraha,Male,,152000000.0,,Bronze,2.0,"Home, Electronics, Books",141.0,Public Transport,28.2,2024-11-23,846824,Medan,E-wallet,5.0
901,Iwan Susanto,Male,68.0,70000000.0,47.0,Bronze,6.0,"Food, Beauty",112.0,Car,25.1,2024-09-27,368316,Jakarta,Credit Card,5.0
902,Gita Susanto,Female,45.0,132000000.0,54.0,Bronze,1.0,"Groceries, Entertainment, Home",76.0,Public Transport,26.8,2025-02-13,985556,Makassar,Debit Card,4.0
903,Kartika Nugraha,Female,28.0,109000000.0,,Bronze,8.0,Groceries,98.0,Motorcycle,20.2,2025-02-22,267797,Yogyakarta,Debit Card,5.0
904,Taufik Hermawan,Male,69.0,183000000.0,11.0,Bronze,10.0,Beauty,89.0,Car,4.7,2025-02-08,383503,Jakarta,Debit Card,5.0
905,Wahyu Ramadhan,Male,29.0,52000000.0,12.0,Bronze,9.0,"Books, Jewelry, Home, Entertainment, Electronics, Fashion, Food",59.0,Public Transport,1.1,2024-11-16,1216154,Surabaya,Cash,5.0
906,Indah Susanto,Female,25.0,94000000.0,24.0,Platinum,8.0,"Groceries, Books, Beauty, Fashion, Entertainment",102.0,Motorcycle,19.1,2025-02-20,416725,Pontianak,E-wallet,4.0
907,Gita Nugraha,Female,39.0,139000000.0,24.0,Gold,7.0,"Entertainment, Food",72.0,Public Transport,17.5,2024-12-03,56977,Jakarta,nan,5.0
908,Nugroho Susanto,Male,44.0,121000000.0,44.0,Gold,6.0,"Electronics, Food, Jewelry",118.0,Car,8.3,2024-12-18,777625,Jakarta,Cash,4.0
909,Muhammad Hidayat,Male,45.0,196000000.0,66.0,Bronze,5.0,"Entertainment, Books",75.0,Car,5.6,2024-12-30,470498,Jakarta,Debit Card,3.0
910,Dewi Kusuma,Female,70.0,77000000.0,71.0,Bronze,6.0,"Food, Groceries, Books, Jewelry, Entertainment",,Car,17.9,2025-01-28,592432,Jakarta,Cash,5.0
911,Pandu Hermawan,Male,57.0,130000000.0,57.0,Bronze,3.0,"Food, Jewelry, Sports, Entertainment, Beauty, Home, Fashion, Books",44.0,Car,19.2,2025-02-04,866093,Jakarta,Cash,5.0
912,Rizki Hermawan,Male,33.0,176000000.0,81.0,Silver,9.0,Food,60.0,Public Transport,24.5,2025-02-26,328807,Jakarta,Credit Card,4.0
913,Muhammad Wibowo,Male,32.0,91000000.0,68.0,Bronze,3.0,"Beauty, Sports",100.0,Car,13.9,2025-02-05,815103,Jakarta,E-wallet,1.0
914,Putri Ramadhan,Female,53.0,115000000.0,54.0,Bronze,5.0,"Jewelry, Groceries, Books, Entertainment",15.0,nan,17.1,2025-01-07,194958,Bandung,Debit Card,4.0
915,Lestari Purnama,Female,70.0,58000000.0,88.0,Bronze,,"Groceries, Electronics",105.0,Public Transport,14.4,2024-10-17,712923,Jakarta,Credit Card,5.0
916,Indah Hartono,Female,70.0,114000000.0,33.0,Bronze,5.0,"Entertainment, Books, Beauty, Sports",120.0,Motorcycle,5.4,2024-11-16,803242,Jakarta,Credit Card,1.0
917,Nita Hartono,Female,62.0,42000000.0,45.0,Platinum,2.0,,118.0,nan,16.2,2025-03-02,1693777,Denpasar,Debit Card,1.0
918,Nita Sari,Female,45.0,194000000.0,12.0,Silver,7.0,"Jewelry, Books, Home, Beauty, Food",88.0,Car,89.3,2025-02-23,446076,Bandung,Credit Card,5.0
919,Fitri Putra,Female,51.0,92000000.0,67.0,Silver,1.0,"Books, Food, Jewelry, Groceries",71.0,Car,27.0,2024-11-10,10000,Jakarta,E-wallet,3.0
920,Juwita Setiawan,Female,31.0,55000000.0,28.0,Bronze,10.0,Groceries,118.0,Public Transport,17.0,2024-09-16,783229,Balikpapan,Debit Card,
921,Eko Hartono,Male,32.0,136000000.0,67.0,Gold,,"Sports, Electronics",56.0,Car,10.3,2025-02-28,759406,Jakarta,Debit Card,3.0
922,Muhammad Nugraha,Male,66.0,138000000.0,40.0,Silver,7.0,Sports,109.0,Walking,10.4,2024-12-21,543772,Jakarta,Debit Card,4.0
923,Lutfi Suryanto,Male,15.0,133000000.0,72.0,Gold,6.0,"Sports, Beauty",47.0,nan,81.8,2025-02-04,877403,Malang,BNPL,4.0
924,Zaenal Pratama,Male,55.0,129000000.0,23.0,Bronze,4.0,Electronics,93.0,Taxi/Ride-sharing,8.0,2025-02-04,298465,Jakarta,Debit Card,5.0
925,Hadi Suryanto,Male,63.0,45000000.0,50.0,Bronze,6.0,Entertainment,88.0,Taxi/Ride-sharing,12.9,2025-01-01,627536,Balikpapan,Cash,3.0
926,Nugroho Suryanto,Male,34.0,33000000.0,57.0,Silver,1.0,"Beauty, Books",88.0,Motorcycle,23.6,2024-11-24,127861,Palembang,Credit Card,4.0
927,Agus Kusuma,Male,29.0,142000000.0,46.0,Bronze,9.0,"Sports, Beauty, Groceries",214.0,Public Transport,6.4,2025-02-12,776231,Jakarta,Credit Card,4.0
928,Wulan Pratama,Female,29.0,339000000.0,46.0,Gold,3.0,"Fashion, Sports, Entertainment, Home, Groceries",107.0,Car,21.7,2024-12-20,792835,Jakarta,nan,
929,Indah Susanto,Female,62.0,170000000.0,50.0,Platinum,10.0,"Jewelry, Fashion, Food, Books",88.0,Public Transport,13.3,2025-01-02,603508,Jakarta,Credit Card,4.0
930,Dedi Hermawan,Male,67.0,64000000.0,48.0,Bronze,19.0,"Home, Beauty, Entertainment",120.0,Car,24.2,2025-01-19,122129,Jakarta,Cash,5.0
931,Nugroho Purnama,Male,29.0,47000000.0,52.0,Bronze,8.0,"Beauty, Entertainment",111.0,Public Transport,,2025-01-07,59108,Malang,Credit Card,5.0
932,Fitri Wijaya,Female,56.0,181000000.0,45.0,Bronze,2.0,"Food, Jewelry, Books, Home, Fashion, Groceries, Electronics, Beauty, Sports",88.0,Walking,27.8,2025-03-02,449457,Surabaya,Credit Card,4.0
933,Firman Sari,Male,33.0,39000000.0,40.0,Gold,2.0,"Food, Entertainment",58.0,Car,0.48,2025-03-03,1164712,Jakarta,Debit Card,2.0
934,Rizki Susanto,Male,32.0,,61.0,Silver,9.0,,93.0,Car,24.7,2025-01-15,451298,Bandung,Credit Card,5.0
935,Erni Hartono,Female,29.0,188000000.0,30.0,Bronze,4.0,"Jewelry, Groceries",62.0,Motorcycle,0.5,2025-01-18,860384,Jakarta,Cash,5.0
936,Joko Kusuma,Male,54.0,199000000.0,55.0,Bronze,6.0,Food,97.0,Public Transport,9.3,2025-02-27,983810,Jakarta,Cash,3.0
937,Lestari Hermawan,Female,62.0,167000000.0,19.0,Bronze,7.0,"Books, Beauty, Home, Entertainment, Jewelry, Food",77.0,Public Transport,26.9,2025-01-22,426332,Jakarta,Credit Card,3.0
938,Yusuf Susanto,Male,24.0,134000000.0,20.0,Silver,3.0,"Books, Fashion, Entertainment, Electronics, Home",74.0,Public Transport,1.3,2024-12-08,478692,Yogyakarta,Credit Card,4.0
939,Wulan Santoso,Female,30.0,57000000.0,,Bronze,1.0,"Jewelry, Home, Entertainment, Electronics, Beauty",81.0,Public Transport,8.4,2025-01-16,317731,Jakarta,E-wallet,3.0
940,Oktavia Kusuma,Female,54.0,142000000.0,58.0,Bronze,3.0,Beauty,61.0,Car,28.3,2025-01-19,317932,Surabaya,Credit Card,5.0
941,Lestari Suryanto,Female,22.0,165000000.0,79.0,Silver,25.0,Books,220.0,Public Transport,24.5,2024-12-18,694799,Jakarta,Cash,5.0
942,Dedi Utama,Male,24.0,71000000.0,52.0,Bronze,3.0,"Sports, Electronics, Groceries, Fashion, Books, Jewelry, Entertainment, Home",119.0,Motorcycle,6.2,2025-02-20,526021,Bandung,E-wallet,4.0
943,Erni Purnama,Female,72.0,61000000.0,43.0,Bronze,5.0,"Fashion, Groceries, Beauty, Jewelry, Food, Entertainment, Electronics, Home",103.0,Car,5.4,2025-01-26,457587,Jakarta,E-wallet,4.0
944,Nugroho Hermawan,Male,28.0,362000000.0,34.0,Bronze,1.0,Food,80.0,Motorcycle,0.87,2025-02-22,377908,Jakarta,Debit Card,5.0
945,Muhammad Hidayat,Male,40.0,116000000.0,64.0,Bronze,2.0,,62.0,Taxi/Ride-sharing,7.1,2025-01-18,185294,Surabaya,Credit Card,4.0
946,Joko Gunawan,Male,22.0,98000000.0,30.0,Bronze,3.0,"Fashion, Groceries, Books, Home, Beauty",83.0,Walking,15.1,2025-01-09,599032,Bandung,E-wallet,3.0
947,Budi Wibowo,Male,37.0,56000000.0,45.0,Platinum,8.0,"Electronics, Groceries",110.0,Public Transport,21.1,2025-02-24,868359,Jakarta,Cash,4.0
948,Putri Purnama,Female,29.0,97000000.0,49.0,Silver,2.0,"Food, Electronics, Home, Jewelry, Entertainment, Books, Sports",64.0,Taxi/Ride-sharing,26.6,2025-02-27,580157,Yogyakarta,BNPL,4.0
949,Mawar Putra,Female,37.0,83000000.0,51.0,Gold,6.0,"Food, Groceries, Sports, Jewelry",176.0,Car,6.0,2025-02-21,703265,Jakarta,E-wallet,5.0
950,Eko Hidayat,Male,32.0,56000000.0,47.0,Gold,5.0,"Food, Sports, Beauty",119.0,Walking,5.8,2025-01-10,336889,Makassar,Debit Card,5.0
951,Kurniawan Suryanto,Male,67.0,71000000.0,87.0,Bronze,5.0,,84.0,Car,25.4,2025-02-19,107111,Bandung,Credit Card,5.0
952,Gita Sari,Female,68.0,63000000.0,93.0,Bronze,2.0,"Electronics, Home",86.0,Motorcycle,7.7,2025-02-12,1009800,Balikpapan,Cash,5.0
953,Lutfi Ramadhan,Male,30.0,61000000.0,36.0,Bronze,10.0,"Entertainment, Books, Food, Beauty",84.0,Car,15.8,2024-12-21,747391,Bandung,nan,5.0
954,Gita Gunawan,Female,31.0,191000000.0,39.0,Silver,3.0,"Fashion, Electronics, Sports, Books, Beauty",83.0,Public Transport,0.44,2025-02-14,166506,Jakarta,E-wallet,4.0
955,Firman Hartono,Male,50.0,37000000.0,47.0,Silver,2.0,"Home, Groceries, Jewelry",110.0,Car,24.3,2025-02-01,50318,Palembang,Credit Card,5.0
956,Rizki Wibowo,Male,,138000000.0,24.0,Bronze,2.0,Jewelry,57.0,Car,16.1,2024-09-26,257455,Yogyakarta,Cash,2.0
957,Oktavia Hartono,Female,56.0,186000000.0,8.0,Bronze,9.0,"Home, Groceries, Electronics, Beauty",22.0,Motorcycle,18.8,2024-11-19,980999,Solo,Debit Card,5.0
958,Muhammad Kusuma,Male,24.0,811000000.0,77.0,Bronze,10.0,,67.0,Car,23.4,2025-02-14,493357,Jakarta,nan,5.0
959,Citra Putra,Female,67.0,39000000.0,37.0,Bronze,8.0,Sports,91.0,Car,24.7,2025-01-08,842840,Bandung,Debit Card,5.0
960,Wahyu Nugraha,Male,32.0,31000000.0,34.0,Gold,2.0,"Sports, Electronics, Beauty, Food, Home, Jewelry, Fashion, Entertainment, Books",71.0,Motorcycle,12.9,2024-12-28,628500,Surabaya,Cash,4.0
961,Lutfi Wibowo,Male,34.0,8000000.0,48.0,Bronze,3.0,Home,104.0,Car,21.0,2024-10-16,1125996,Semarang,Credit Card,3.0
962,Hadi Kusuma,Male,24.0,70000000.0,36.0,Gold,5.0,"Sports, Beauty",143.0,Car,2.4,2025-01-15,705192,Solo,Cash,5.0
963,Ratna Saputra,Female,34.0,95000000.0,25.0,Bronze,10.0,Food,164.0,Car,38.6,2025-01-13,911689,Bandung,BNPL,
964,Eko Hakim,Male,34.0,662000000.0,24.0,Silver,8.0,,216.0,Car,8.9,2024-10-23,96066,Semarang,Credit Card,5.0
965,Firman Saputra,Male,55.0,154000000.0,56.0,Gold,4.0,Home,102.0,Motorcycle,11.5,2025-02-28,141494,Jakarta,Debit Card,5.0
966,Surya Wijaya,Male,25.0,162000000.0,58.0,Gold,2.0,"Beauty, Home, Fashion, Food",59.0,Public Transport,23.6,2025-01-03,3097172,Jakarta,Cash,2.0
967,Nugroho Putra,Male,38.0,14000000.0,39.0,Bronze,5.0,Groceries,80.0,Motorcycle,22.3,2025-01-30,850443,Jakarta,Cash,3.0
968,Tuti Kusuma,Female,50.0,178000000.0,83.0,Bronze,5.0,"Food, Jewelry, Electronics, Fashion",145.0,Car,0.62,2024-10-10,902869,Jakarta,Debit Card,4.0
969,Oktavia Putra,Female,21.0,379000000.0,29.0,Bronze,5.0,"Food, Groceries, Jewelry, Home",97.0,Motorcycle,19.7,2024-08-22,396733,Jakarta,E-wallet,3.0
970,Firman Sari,Male,35.0,119000000.0,39.0,Bronze,6.0,"Groceries, Fashion",153.0,Motorcycle,5.7,2025-02-20,584036,Jakarta,Credit Card,5.0
971,Citra Hartono,Female,40.0,744000000.0,54.0,Silver,2.0,"Groceries, Sports",71.0,Motorcycle,8.0,2025-02-12,395392,Surabaya,Credit Card,5.0
972,Lutfi Hermawan,Male,48.0,65000000.0,71.0,Gold,7.0,Groceries,75.0,Car,2.4,2025-02-12,301017,Surabaya,Debit Card,5.0
973,Surya Purnama,Male,61.0,126000000.0,67.0,Bronze,0.0,Sports,42.0,Car,17.1,2025-02-25,545948,Yogyakarta,E-wallet,5.0
974,Pandu Pratama,Male,39.0,83000000.0,55.0,Bronze,1.0,"Books, Groceries",136.0,Car,10.4,2025-01-23,506876,Bandung,Debit Card,4.0
975,Tuti Hartono,Female,48.0,46000000.0,60.0,Bronze,8.0,"Fashion, Entertainment, Beauty",81.0,Car,24.9,2025-01-19,407883,Surabaya,Cash,4.0
976,Erni Setiawan,Female,68.0,137000000.0,53.0,Gold,29.0,"Fashion, Entertainment, Electronics, Beauty, Books, Groceries",74.0,Car,21.7,2025-01-11,386345,Jakarta,Debit Card,5.0
977,Citra Suryanto,Female,36.0,71000000.0,41.0,Platinum,8.0,Jewelry,30.0,Motorcycle,23.0,2024-12-28,629849,Denpasar,E-wallet,4.0
978,Oktavia Purnama,Female,25.0,102000000.0,40.0,Bronze,4.0,,84.0,Motorcycle,11.2,2025-02-28,926175,Jakarta,E-wallet,4.0
979,Lestari Santoso,Female,38.0,174000000.0,74.0,Bronze,10.0,,109.0,Taxi/Ride-sharing,28.8,2025-01-04,631051,Solo,Debit Card,4.0
980,Sari Utama,Female,38.0,135000000.0,77.0,Silver,3.0,"Beauty, Books",23.0,Motorcycle,5.8,2024-10-07,10000,Surabaya,nan,4.0
981,Fitri Santoso,Female,43.0,106000000.0,75.0,Silver,3.0,Electronics,183.0,Motorcycle,20.3,2025-01-26,460599,Jakarta,Cash,4.0
